run_combo,n_models,blend_mode,temperature,weights,oof_macro_f1,submission_fp
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7909, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2091}",0.9106180968313146,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7905, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2095}",0.9106180968313146,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7869, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2131}",0.9106180968313146,9f015627c498c531841aeb837759b49e
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1077, 'baseline_convnext_tiny_img320_20260328_233846': 0.7764, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1159}",0.9106045988237298,312357d7f16bc8b296bb86c7b88c128b
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1077, 'baseline_convnext_tiny_img320_20260328_233846': 0.7764, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1159}",0.9106045988237298,312357d7f16bc8b296bb86c7b88c128b
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1077, 'baseline_convnext_tiny_img320_20260328_233846': 0.7764, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1159}",0.9106045988237298,312357d7f16bc8b296bb86c7b88c128b
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2846, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7154}",0.9105968713777536,130d021876deb01d1fd710b1262b0daf
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2846, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7154}",0.9105968713777536,130d021876deb01d1fd710b1262b0daf
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2893, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7107}",0.9105968713777536,130d021876deb01d1fd710b1262b0daf
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2893, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7107}",0.9105968713777536,130d021876deb01d1fd710b1262b0daf
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2893, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7107}",0.9105968713777536,130d021876deb01d1fd710b1262b0daf
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2846, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7154}",0.9105968713777536,130d021876deb01d1fd710b1262b0daf
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8401, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1599}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8353, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1647}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8345, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1655}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8962, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1038}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8353, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1647}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0176, 'baseline_convnext_tiny_img320_20260328_233846': 0.8592, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1232}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8842, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1158}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8324, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1676}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9039, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0961}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8598, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1402}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8372, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1628}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8481, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1519}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8871, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1129}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8345, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1655}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8871, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1129}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8653, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1347}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8598, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1402}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8871, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1129}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8419, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1581}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8906, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1094}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8906, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1094}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8598, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1402}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8324, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1676}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8842, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1158}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0, 'baseline_convnext_tiny_img320_20260328_233846': 0.9, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.821, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.179}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8419, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1581}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.821, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.179}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0, 'baseline_convnext_tiny_img320_20260328_233846': 0.9, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8653, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1347}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8205, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1795}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9039, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0961}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8822, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1178}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9039, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0961}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8644, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1356}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0, 'baseline_convnext_tiny_img320_20260328_233846': 0.9, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8205, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1795}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8822, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1178}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8419, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1581}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8653, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1347}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8644, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1356}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8455, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1545}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8372, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1628}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8759, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1241}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8759, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1241}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8481, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1519}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8205, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1795}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8962, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1038}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8759, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1241}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8906, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1094}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9011, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0989}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9011, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0989}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8401, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1599}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8345, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1655}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8822, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1178}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0176, 'baseline_convnext_tiny_img320_20260328_233846': 0.8592, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1232}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8324, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1676}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8455, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1545}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0176, 'baseline_convnext_tiny_img320_20260328_233846': 0.8592, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1232}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8401, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1599}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8455, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1545}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8372, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1628}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8962, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1038}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8644, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1356}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8353, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1647}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9011, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0989}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9105916555554971,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8481, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1519}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.821, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.179}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8842, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1158}",0.9105916555554971,a36cc4c3ba31ecc437910977dbc0aab9
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.5782, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4218}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.5574, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4426}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.567, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.433}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.5574, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4426}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
